workclass_id,education_id,occupation_id,sex_id,race_id,age,capital-gain,capital-loss,hours-per-week,income-per-year
3,11,6,0,4,18,0,0,30,<=50K
3,5,6,0,4,49,0,0,40,<=50K
3,15,9,1,4,21,0,0,48,<=50K
,11,,1,4,35,0,0,30,<=50K
3,11,0,1,4,38,0,0,40,>50K
3,11,2,1,4,55,0,0,40,<=50K
3,0,2,1,4,27,0,0,55,<=50K
3,11,0,0,4,34,0,0,40,<=50K
1,15,9,0,4,54,0,0,40,<=50K
3,11,0,0,4,38,0,0,40,<=50K
3,11,0,0,4,32,0,0,40,<=50K
6,15,12,1,4,33,0,0,12,<=50K
0,7,10,1,4,32,0,0,50,<=50K
3,12,3,1,4,34,0,0,50,<=50K
3,9,7,1,4,46,0,0,30,>50K
3,12,3,1,4,48,0,0,40,>50K
3,15,3,1,4,23,0,0,40,<=50K
0,5,5,1,4,48,0,0,40,<=50K
3,11,3,1,4,67,0,0,37,>50K
3,14,9,1,4,36,5178,0,60,>50K
3,9,7,0,4,25,0,0,20,<=50K
3,15,2,1,4,43,4064,0,38,<=50K
1,7,9,0,4,27,0,0,40,<=50K
3,3,6,1,4,56,0,0,40,<=50K
5,15,2,1,4,54,0,1579,48,<=50K
3,11,11,1,4,39,0,1887,46,>50K
5,11,11,0,4,60,0,0,25,<=50K
3,15,0,0,4,27,0,0,40,<=50K
3,15,11,1,4,21,0,0,40,<=50K
3,15,9,0,4,24,0,0,40,<=50K
3,15,2,1,4,31,0,0,40,<=50K
3,0,2,1,4,22,0,0,15,<=50K
3,9,3,0,4,26,0,0,45,<=50K
4,11,2,1,4,45,0,0,48,<=50K
3,11,13,1,1,33,0,0,40,<=50K
,4,,1,4,55,0,0,48,<=50K
3,6,6,0,2,29,0,0,40,<=50K
3,11,0,0,4,72,6360,0,40,<=50K
5,11,2,1,4,35,0,0,60,>50K
6,11,2,1,4,53,0,0,40,<=50K
3,15,3,0,4,40,0,0,40,<=50K
3,11,7,1,4,20,0,0,30,<=50K
3,11,0,0,4,69,1848,0,12,<=50K
1,11,7,0,4,41,0,0,25,<=50K
3,12,0,1,4,45,0,0,45,>50K
3,11,5,1,4,27,0,0,40,<=50K
4,14,9,1,4,46,99999,0,60,>50K
3,15,13,1,2,55,0,0,35,<=50K
3,15,3,1,2,31,0,0,40,>50K
3,15,11,0,4,45,0,0,55,<=50K
3,11,3,1,4,64,0,0,5,<=50K
3,15,3,1,4,38,0,0,45,<=50K
3,0,7,1,4,17,0,0,40,<=50K
3,11,0,0,4,33,0,1887,20,>50K
3,2,7,0,2,22,0,0,50,<=50K
3,15,7,0,4,23,0,0,30,<=50K
3,11,2,1,4,25,0,0,40,<=50K
3,9,9,1,4,33,3103,0,43,>50K
,11,,1,4,31,0,0,30,<=50K
3,11,7,0,4,37,0,0,35,<=50K
3,11,0,0,4,53,0,1876,38,<=50K
1,15,10,1,4,28,0,0,40,<=50K
3,9,9,0,4,33,0,0,40,>50K
3,11,0,1,4,41,0,0,40,<=50K
4,9,11,1,4,61,0,0,50,<=50K
3,15,7,0,4,25,0,0,25,<=50K
,15,,1,4,20,0,0,56,<=50K
3,11,3,0,4,35,0,0,40,>50K
1,8,3,1,4,64,0,0,40,>50K
3,11,5,1,4,28,0,0,38,<=50K
5,15,9,1,4,39,0,1564,12,>50K
3,11,13,1,4,53,0,0,40,<=50K
3,11,0,0,4,28,0,0,40,<=50K
0,15,5,0,2,38,0,0,40,<=50K
1,9,9,1,4,25,0,0,35,<=50K
3,15,7,0,4,19,0,0,30,<=50K
3,7,0,0,4,20,0,0,30,<=50K
3,9,6,1,1,27,0,0,40,<=50K
1,11,9,0,4,55,0,2246,40,>50K
6,12,9,0,2,52,0,1848,40,>50K
,15,,0,4,21,0,0,40,<=50K
3,11,0,0,4,30,0,0,40,<=50K
3,11,3,0,4,47,0,1974,40,<=50K
3,0,2,1,4,22,0,0,30,<=50K
3,11,5,1,4,24,4386,0,40,>50K
3,9,11,0,4,26,0,0,40,<=50K
3,11,6,1,4,27,0,0,45,<=50K
3,6,6,1,4,57,0,0,40,<=50K
1,12,9,0,4,18,0,0,60,<=50K
3,9,9,1,4,30,0,0,45,<=50K
5,9,9,0,4,34,0,0,50,<=50K
3,15,0,1,4,40,5178,0,60,>50K
3,11,7,0,2,60,0,0,38,<=50K
3,2,2,1,4,25,0,0,40,>50K
3,9,11,1,4,39,0,0,55,<=50K
3,11,0,0,4,48,0,0,40,>50K
5,15,3,1,4,27,0,0,30,<=50K
5,11,2,1,4,33,0,0,65,>50K
4,11,3,1,4,65,0,0,40,<=50K
3,11,2,1,4,52,0,1977,40,>50K
3,9,12,1,4,27,0,0,40,<=50K
3,15,2,1,4,32,0,0,40,<=50K
5,15,11,1,4,45,0,0,50,<=50K
,1,,1,4,18,0,0,16,<=50K
3,9,3,1,4,27,0,0,45,<=50K
5,15,3,0,4,57,0,0,60,<=50K
3,15,11,1,4,44,0,0,55,>50K
3,12,9,1,4,30,0,0,44,>50K
3,15,0,0,4,26,0,0,40,<=50K
0,15,0,1,4,28,0,0,40,>50K
3,11,13,1,4,61,0,0,40,>50K
5,11,2,1,4,49,0,0,50,<=50K
3,12,9,1,4,33,15024,0,40,>50K
3,7,6,1,4,50,0,0,50,>50K
5,5,12,1,4,53,0,0,99,<=50K
3,11,2,1,4,33,0,0,40,>50K
3,15,0,1,4,22,0,0,10,<=50K
1,9,10,1,4,45,0,0,40,>50K
,15,,1,4,26,0,0,60,<=50K
,5,,0,4,50,0,0,20,<=50K
5,11,2,1,4,47,0,0,40,>50K
0,9,9,1,4,52,0,0,40,>50K
3,11,0,0,4,57,0,0,36,<=50K
,15,,0,4,21,0,0,35,<=50K
3,11,0,0,4,58,2174,0,40,<=50K
1,12,9,0,0,50,0,0,50,>50K
0,15,0,0,1,33,0,0,40,<=50K
5,1,2,1,4,34,0,0,40,<=50K
3,15,7,0,4,20,0,0,20,<=50K
1,12,10,1,4,37,7688,0,50,>50K
3,7,0,0,2,57,0,0,40,<=50K
5,11,11,1,4,57,0,0,48,<=50K
3,7,0,0,4,21,0,0,8,<=50K
3,15,11,1,4,40,0,0,40,<=50K
3,15,2,1,4,23,0,0,40,<=50K
3,11,0,1,4,54,0,0,20,<=50K
3,15,3,1,4,38,0,0,40,>50K
3,15,3,1,4,32,15024,0,60,>50K
6,15,0,0,4,22,0,0,40,<=50K
3,11,0,0,4,27,0,0,42,<=50K
3,4,7,1,4,42,0,0,40,<=50K
3,11,0,0,4,36,0,0,47,<=50K
3,11,11,1,2,22,0,0,40,<=50K
6,6,6,1,2,40,0,0,40,<=50K
3,11,6,1,4,26,0,0,45,<=50K
6,11,13,1,2,46,0,0,40,<=50K
3,1,2,1,4,28,0,0,60,>50K
6,9,3,1,4,46,0,0,45,<=50K
3,11,5,0,4,55,0,0,40,<=50K
3,15,0,0,4,76,0,0,20,<=50K
3,9,9,1,4,27,0,0,60,<=50K
3,11,13,1,4,50,0,0,40,>50K
3,11,2,1,4,75,0,0,20,<=50K
0,12,3,1,4,42,0,0,40,>50K
1,12,9,0,2,36,0,0,40,<=50K
3,11,10,1,4,51,0,0,40,<=50K
3,14,9,1,4,43,15024,0,55,>50K
3,9,13,1,4,44,0,0,40,<=50K
,15,,0,2,20,0,0,20,<=50K
3,4,2,1,4,60,0,0,45,<=50K
6,9,9,1,4,47,0,0,45,>50K
3,1,6,1,4,73,0,0,15,<=50K
3,11,5,1,2,27,0,0,40,<=50K
3,11,2,1,4,50,15024,0,50,>50K
3,5,2,1,4,35,0,0,40,<=50K
3,11,6,1,2,31,0,0,50,<=50K
3,9,2,1,4,45,0,0,40,>50K
3,11,2,1,1,57,0,0,40,>50K
3,11,2,1,4,34,0,0,40,<=50K
3,15,7,0,4,19,0,0,16,<=50K
3,11,5,1,2,25,0,0,40,<=50K
3,9,9,0,4,39,0,0,50,>50K
3,11,2,1,4,28,0,0,40,>50K
6,12,9,0,4,48,0,0,40,<=50K
3,11,2,1,4,38,0,0,44,<=50K
3,4,8,0,2,53,0,0,10,<=50K
3,11,5,1,4,19,0,0,40,<=50K
3,11,0,0,4,41,0,0,60,<=50K
3,7,11,0,2,23,0,0,36,<=50K
3,11,2,1,4,32,0,0,40,<=50K
3,15,6,1,0,35,0,0,40,<=50K
3,8,4,0,4,21,0,1602,30,<=50K
3,9,12,1,4,24,0,0,40,<=50K
3,11,2,1,2,34,0,0,40,<=50K
1,9,9,0,4,29,0,0,25,>50K
3,15,0,0,2,24,0,0,20,<=50K
3,11,0,0,4,55,0,0,40,<=50K
3,11,6,1,1,28,0,0,40,<=50K
1,11,2,1,4,46,0,0,40,<=50K
3,11,6,1,4,38,0,0,40,<=50K
3,15,0,0,2,29,0,0,40,<=50K
3,9,2,1,4,35,0,0,50,>50K
3,11,5,1,2,29,0,0,40,<=50K
6,10,9,1,4,41,0,0,50,>50K
5,11,2,1,4,40,0,0,32,<=50K
3,11,0,0,4,30,0,0,40,<=50K
3,1,7,0,2,72,0,0,35,<=50K
3,1,5,1,4,17,0,0,40,<=50K
4,11,10,1,4,46,0,0,70,<=50K
3,9,7,1,4,38,0,0,48,<=50K
3,9,9,0,4,36,0,0,45,<=50K
5,7,2,1,4,24,0,0,40,<=50K
3,11,7,0,4,28,0,0,35,<=50K
3,11,6,1,4,28,0,0,40,<=50K
,11,,1,4,60,0,1485,70,>50K
1,15,10,1,3,42,0,0,40,>50K
3,9,3,1,4,48,0,0,40,>50K
5,11,2,1,4,37,0,0,40,<=50K
3,10,9,1,4,32,0,0,40,>50K
3,15,2,1,2,55,7688,0,40,>50K
3,15,5,1,4,30,0,0,40,<=50K
3,5,6,0,4,68,0,0,10,<=50K
3,11,7,0,4,45,0,0,30,<=50K
3,11,5,0,4,26,0,0,40,<=50K
3,15,3,0,4,22,0,0,40,<=50K
3,15,2,1,4,22,0,0,40,<=50K
3,15,3,1,4,36,7298,0,40,>50K
3,5,6,0,2,52,0,0,40,<=50K
3,14,9,0,4,68,0,0,16,<=50K
1,9,9,0,2,26,0,0,40,>50K
3,9,3,1,4,52,0,0,40,<=50K
5,11,4,1,4,46,0,1672,50,<=50K
3,12,9,1,4,53,7298,0,40,>50K
3,1,11,0,4,17,0,0,8,<=50K
3,9,9,1,4,29,0,0,75,<=50K
3,15,11,1,4,41,0,0,50,>50K
3,15,12,0,2,45,0,0,40,<=50K
3,15,3,0,4,57,0,0,50,>50K
0,9,0,1,4,30,0,0,30,<=50K
3,11,11,1,4,46,0,0,45,>50K
3,7,5,1,4,45,0,0,40,<=50K
,15,,1,4,59,0,0,40,>50K
3,7,11,1,4,40,0,0,52,<=50K
6,11,7,0,4,38,2036,0,20,<=50K
3,15,3,0,4,22,0,0,40,<=50K
5,5,11,1,4,59,0,0,85,<=50K
3,15,2,1,4,36,0,0,40,<=50K
3,5,4,1,4,40,0,0,40,<=50K
3,0,11,0,2,18,0,0,40,<=50K
,11,,1,4,62,0,0,40,<=50K
3,11,11,0,4,63,0,0,40,<=50K
3,12,9,0,4,29,0,0,80,<=50K
3,9,3,0,2,27,0,0,45,>50K
6,10,9,1,4,47,0,0,50,>50K
1,11,0,1,4,20,0,0,40,<=50K
3,7,2,1,4,48,0,0,45,<=50K
3,11,0,1,4,29,0,0,30,<=50K
3,11,12,0,4,22,0,0,40,<=50K
3,7,12,0,4,42,0,0,24,<=50K
3,8,2,1,4,36,0,0,40,<=50K
3,0,7,0,2,60,0,0,40,<=50K
0,11,3,0,2,41,0,0,40,<=50K
3,11,11,1,4,43,0,0,40,>50K
3,9,9,1,4,33,0,0,38,>50K
3,5,7,0,4,34,0,0,40,<=50K
3,11,13,0,4,32,0,0,35,<=50K
,15,,0,4,22,0,0,20,<=50K
3,6,7,0,4,52,0,0,25,<=50K
3,7,11,1,4,27,0,0,40,<=50K
1,12,9,1,4,60,0,0,40,>50K
5,9,0,0,4,41,7688,0,40,>50K
5,9,11,1,4,34,0,0,62,<=50K
3,11,3,1,4,30,0,0,40,>50K
3,15,7,0,4,35,0,0,25,<=50K
0,9,3,0,2,39,0,0,40,<=50K
3,15,0,0,4,64,0,0,40,<=50K
5,1,4,1,4,17,0,0,20,<=50K
6,12,3,1,4,29,0,0,40,<=50K
1,8,10,1,4,37,0,0,40,>50K
5,11,13,1,4,43,0,0,45,<=50K
5,11,9,1,4,30,0,0,25,<=50K
3,0,11,0,4,17,0,0,12,<=50K
3,11,2,1,4,29,0,0,40,<=50K
3,15,0,1,4,24,0,0,40,<=50K
5,9,11,1,4,27,0,0,50,<=50K
4,9,3,1,4,69,0,0,40,<=50K
3,11,0,1,4,30,0,0,40,<=50K
3,11,6,1,4,29,0,0,40,<=50K
,0,,1,4,17,0,0,40,<=50K
3,5,13,1,2,61,0,1651,40,<=50K
3,5,7,0,2,70,0,0,38,<=50K
3,9,12,1,4,32,0,1902,40,>50K
,11,,1,4,21,0,0,40,<=50K
5,11,2,1,4,27,9562,0,50,>50K
3,9,7,0,4,27,0,0,40,<=50K
3,15,11,0,4,19,0,0,25,<=50K
6,12,9,1,2,44,0,0,60,>50K
3,15,0,0,4,36,0,0,40,<=50K
3,12,3,1,4,45,7298,0,50,>50K
3,9,9,0,4,29,0,0,60,<=50K
0,9,10,1,4,34,7298,0,54,>50K
1,9,9,1,4,28,0,0,50,<=50K
3,4,5,1,4,34,0,0,40,<=50K
3,11,0,0,4,18,0,0,20,<=50K
3,15,4,0,4,39,0,0,45,<=50K
3,15,5,1,4,34,0,0,40,<=50K
1,12,0,0,4,35,0,0,41,<=50K
3,11,5,1,4,24,0,0,40,<=50K
3,9,11,1,4,41,0,0,70,<=50K
6,10,9,1,4,50,0,1902,45,>50K
3,15,3,1,4,68,0,0,30,<=50K
3,1,6,1,4,35,0,0,50,<=50K
3,8,5,1,4,47,0,0,40,<=50K
1,12,9,0,4,43,0,0,40,<=50K
3,11,4,1,4,35,0,0,40,<=50K
3,15,3,0,4,34,0,0,17,<=50K
3,11,2,1,4,26,0,0,40,<=50K
3,15,11,0,4,50,0,0,40,<=50K
3,11,2,0,4,22,0,0,40,<=50K
3,11,4,1,1,20,0,0,40,<=50K
,11,,0,4,18,0,0,40,<=50K
5,11,2,1,1,52,0,0,40,<=50K
6,11,10,1,4,71,0,0,28,<=50K
3,11,0,0,4,55,0,0,40,<=50K
3,1,11,0,4,17,0,0,8,<=50K
3,15,9,0,4,36,0,0,40,<=50K
,9,,1,4,25,0,0,40,<=50K
1,2,13,1,4,39,0,1848,40,>50K
3,9,7,1,1,27,0,0,40,<=50K
3,11,0,0,4,42,0,0,40,<=50K
3,11,11,1,4,22,0,1719,40,<=50K
3,8,2,1,4,57,0,0,40,>50K
3,15,2,1,2,34,0,0,28,<=50K
3,12,9,0,4,31,0,0,60,<=50K
3,9,11,1,4,24,0,0,40,<=50K
5,11,7,1,2,41,0,0,60,<=50K
3,15,9,0,4,30,6849,0,40,<=50K
3,1,0,0,4,17,0,0,32,<=50K
4,11,11,0,4,26,0,0,20,<=50K
3,3,4,1,3,32,0,0,50,<=50K
3,0,3,1,4,55,0,0,45,<=50K
3,2,7,0,3,19,0,0,20,<=50K
3,12,9,0,4,28,0,0,50,<=50K
,11,,0,4,55,2885,0,40,<=50K
3,14,9,1,4,49,0,0,60,>50K
3,9,3,1,4,23,0,0,40,<=50K
3,11,2,1,4,43,0,0,40,<=50K
3,15,2,1,4,40,0,0,40,<=50K
3,9,9,1,4,41,0,0,40,>50K
3,15,2,1,4,23,0,0,40,<=50K
0,11,2,1,4,59,0,1887,40,>50K
3,11,5,1,4,20,0,0,35,<=50K
3,11,2,1,4,21,0,0,40,<=50K
,9,,0,1,28,0,0,10,<=50K
4,15,3,1,4,44,0,0,50,<=50K
5,9,11,1,4,31,0,0,48,<=50K
5,9,2,1,4,50,4416,0,45,<=50K
3,11,6,1,4,54,0,0,45,>50K
3,11,13,1,4,28,0,0,50,<=50K
3,11,13,1,4,34,0,0,40,<=50K
3,12,3,1,4,46,0,0,40,>50K
4,9,3,1,4,28,0,0,60,>50K
3,11,0,1,2,23,0,2001,40,<=50K
3,9,12,1,4,29,0,0,40,>50K
3,11,2,1,4,35,0,0,40,<=50K
5,15,4,1,4,41,7688,0,50,>50K
,15,,1,1,90,0,0,10,<=50K
5,12,3,1,4,35,7688,0,55,>50K
3,11,5,1,3,20,0,0,40,<=50K
3,12,9,0,4,42,2354,0,16,<=50K
3,5,6,0,4,56,5013,0,45,<=50K
3,9,11,1,4,31,0,0,45,<=50K
3,11,12,1,4,23,0,0,50,<=50K
3,11,5,1,4,60,0,0,40,<=50K
3,15,2,1,4,28,0,0,40,<=50K
3,15,13,1,4,32,0,0,60,>50K
3,12,3,0,4,36,14084,0,40,>50K
5,9,3,1,4,44,0,0,60,<=50K
3,15,2,1,4,34,0,0,48,>50K
3,11,11,1,1,27,0,0,40,<=50K
3,11,3,1,4,49,0,0,50,<=50K
3,11,7,0,2,48,0,0,40,<=50K
3,11,2,1,4,47,0,0,50,>50K
3,9,3,1,4,34,0,0,65,>50K
3,7,11,1,4,27,0,0,40,<=50K
1,9,6,1,4,31,4064,0,40,<=50K
3,15,2,1,4,24,0,0,40,<=50K
3,11,5,1,4,24,0,0,30,<=50K
3,15,6,1,4,25,0,0,40,<=50K
3,8,11,0,4,36,0,0,40,<=50K
0,11,0,1,4,38,0,0,45,<=50K
3,4,13,1,4,57,0,0,40,<=50K
3,15,4,1,4,24,0,0,50,>50K
6,11,12,1,4,41,0,0,40,<=50K
6,8,2,1,2,56,0,0,60,>50K
3,11,0,0,4,19,0,0,40,<=50K
3,11,7,1,2,44,0,0,32,<=50K
3,8,2,0,4,34,0,0,40,<=50K
3,9,3,1,4,25,0,0,40,<=50K
6,11,12,1,4,27,0,0,40,<=50K
3,11,9,1,4,22,0,0,40,<=50K
3,15,2,1,4,59,0,1887,55,>50K
3,1,13,1,4,34,0,0,50,<=50K
3,11,13,1,4,30,0,0,65,>50K
3,15,0,0,4,21,0,0,38,<=50K
3,15,5,1,4,24,0,0,40,<=50K
,15,,0,4,19,0,0,15,<=50K
,15,,1,0,82,0,0,3,<=50K
3,9,11,1,4,35,0,0,50,>50K
3,8,2,1,4,32,0,0,40,<=50K
3,15,0,0,4,45,0,0,45,<=50K
3,11,0,0,4,30,0,0,40,<=50K
5,9,2,1,4,28,0,0,55,<=50K
5,9,11,0,4,28,0,0,5,<=50K
3,11,0,0,4,29,0,0,44,<=50K
3,15,2,1,4,60,0,0,40,<=50K
3,8,11,0,4,28,0,0,40,<=50K
0,15,3,0,2,38,0,0,40,<=50K
3,11,2,1,4,31,0,0,50,>50K
3,15,7,1,4,28,0,0,35,>50K
3,15,7,0,4,42,0,0,23,<=50K
1,6,7,0,4,40,0,0,40,>50K
3,15,7,1,4,24,0,0,40,<=50K
4,15,3,1,4,37,0,0,60,>50K
3,11,2,1,4,36,0,0,40,<=50K
3,9,3,1,4,39,0,0,40,<=50K
3,6,7,1,4,22,0,0,35,<=50K
3,15,6,1,4,46,0,1628,40,<=50K
3,9,9,1,4,28,0,0,43,<=50K
3,15,0,0,4,34,0,0,40,<=50K
3,15,11,0,4,42,0,0,43,<=50K
3,11,2,1,4,43,0,0,40,<=50K
3,11,11,0,4,35,0,0,40,<=50K
3,14,9,1,4,60,3781,0,16,<=50K
3,15,2,1,2,33,8614,0,40,>50K
3,11,13,1,4,22,0,0,80,<=50K
3,8,2,1,4,39,0,0,40,<=50K
3,9,3,1,2,33,5178,0,40,>50K
3,11,2,1,4,39,0,0,40,<=50K
5,1,13,1,4,37,0,0,45,<=50K
5,5,4,1,4,63,0,0,60,>50K
6,15,3,1,4,46,7688,0,38,>50K
3,11,6,0,2,48,0,0,40,<=50K
3,11,0,0,2,33,0,0,40,<=50K
3,15,9,0,4,65,1848,0,20,<=50K
3,11,0,0,4,39,0,0,40,>50K
3,9,3,0,2,43,0,0,40,>50K
3,0,2,1,4,28,0,0,40,<=50K
5,11,3,0,4,50,99999,0,35,>50K
6,9,9,1,4,24,0,0,20,<=50K
3,11,13,1,4,48,0,0,40,<=50K
3,15,7,1,4,35,0,0,40,<=50K
3,11,13,1,4,62,0,0,40,<=50K
5,15,3,1,4,42,0,0,40,<=50K
3,11,3,1,4,60,99999,0,40,>50K
3,11,3,1,4,50,0,0,50,>50K
3,14,3,0,4,40,0,0,40,<=50K
1,11,2,1,4,39,0,0,40,<=50K
,9,,1,4,43,0,0,40,<=50K
1,11,10,0,4,43,0,0,40,<=50K
3,11,2,1,4,35,0,0,38,<=50K
3,9,3,1,4,39,0,0,45,>50K
1,9,10,1,4,30,0,0,40,>50K
3,15,11,1,2,32,0,0,65,<=50K
3,15,0,1,4,18,0,0,40,<=50K
3,7,11,0,2,37,0,0,40,<=50K
3,9,0,0,4,26,0,0,40,<=50K
3,11,2,1,4,51,0,0,42,<=50K
,15,,0,0,35,0,0,36,<=50K
3,9,11,1,4,33,0,0,45,<=50K
3,9,2,1,4,46,0,0,44,>50K
3,8,3,1,4,40,0,0,50,>50K
3,8,2,1,4,34,0,0,48,<=50K
3,11,6,1,4,29,0,0,40,<=50K
5,15,7,0,4,47,0,0,35,<=50K
3,9,9,1,1,34,0,0,40,>50K
3,11,0,0,4,45,0,0,30,<=50K
3,11,2,1,4,53,0,0,35,<=50K
5,12,3,1,1,52,0,0,40,<=50K
3,5,4,1,4,64,0,0,40,>50K
3,12,3,1,4,42,0,0,45,>50K
3,15,12,1,4,44,0,0,44,>50K
3,11,11,1,4,41,7298,0,50,>50K
1,12,3,1,4,53,0,0,43,>50K
3,11,2,1,4,25,0,0,35,<=50K
3,1,7,0,4,20,0,0,40,<=50K
3,8,8,0,4,29,0,0,40,<=50K
3,11,2,1,4,56,0,0,40,<=50K
3,10,9,0,4,45,0,1977,30,>50K
3,11,11,0,4,56,0,0,35,<=50K
4,15,3,1,4,38,7298,0,40,>50K
3,11,11,1,1,62,0,0,40,<=50K
5,9,9,1,4,28,0,0,60,<=50K
3,11,11,1,4,31,3908,0,40,<=50K
3,9,11,1,4,24,0,0,40,<=50K
3,9,0,1,4,65,0,0,34,<=50K
3,11,5,1,2,40,0,0,30,<=50K
3,9,9,1,4,31,0,0,40,<=50K
3,11,13,1,4,35,0,1741,60,<=50K
0,12,9,1,1,42,0,1902,40,>50K
3,11,11,0,4,20,0,0,30,<=50K
1,15,0,0,4,30,0,0,40,<=50K
3,9,3,1,4,25,0,0,45,<=50K
3,11,7,1,4,22,0,0,40,<=50K
,11,,0,4,65,0,2206,10,<=50K
3,15,9,0,4,31,3908,0,40,<=50K
3,15,3,1,2,56,0,0,50,>50K
3,11,7,1,2,51,0,0,32,<=50K
5,0,4,1,4,36,0,0,60,<=50K
6,15,0,0,2,44,0,1590,40,<=50K
3,12,3,1,4,49,0,1755,45,>50K
3,11,2,1,4,28,0,0,40,<=50K
3,9,9,1,4,57,7298,0,40,>50K
5,15,11,1,4,33,0,0,65,<=50K
3,9,0,1,4,49,5178,0,40,>50K
6,10,9,0,4,74,0,3683,20,>50K
3,9,3,1,4,48,5013,0,45,<=50K
3,9,3,1,4,38,15024,0,40,>50K
3,11,6,0,4,39,0,0,40,<=50K
3,9,3,1,4,46,7298,0,65,>50K
3,9,9,1,4,56,0,0,40,>50K
3,9,3,1,4,27,0,0,40,>50K
3,1,8,0,4,17,0,0,40,<=50K
3,6,9,0,2,28,0,0,40,<=50K
,0,,1,4,18,0,0,40,<=50K
3,12,0,0,4,42,0,0,25,<=50K
3,15,0,0,2,39,0,0,40,<=50K
5,11,4,1,4,29,3464,0,40,<=50K
3,15,9,1,4,21,0,0,10,<=50K
3,15,0,0,1,36,0,0,40,<=50K
3,0,6,0,2,56,0,0,40,<=50K
3,4,2,1,4,49,0,0,40,<=50K
4,15,11,1,4,47,0,0,80,<=50K
3,15,0,0,4,44,0,0,40,<=50K
3,3,7,1,4,40,0,0,45,<=50K
6,9,3,1,4,43,15024,0,40,>50K
3,2,4,1,4,62,0,0,48,<=50K
3,14,9,0,4,52,3103,0,30,>50K
3,11,7,0,2,25,0,0,40,<=50K
4,12,9,1,4,63,0,0,70,>50K
3,10,9,1,1,51,0,0,99,<=50K
3,11,0,0,1,25,0,0,40,<=50K
,15,,1,4,62,0,0,40,<=50K
3,11,11,0,4,27,0,0,40,<=50K
0,15,0,1,4,48,0,0,30,<=50K
3,11,13,1,4,32,0,0,40,<=50K
3,15,11,1,4,36,0,0,45,<=50K
5,11,2,1,4,30,0,0,40,<=50K
6,12,3,0,4,45,0,0,40,<=50K
3,11,13,1,4,27,0,0,50,<=50K
3,9,7,1,4,41,0,0,37,<=50K
3,11,7,1,2,61,0,0,40,<=50K
4,9,3,0,4,70,0,0,55,<=50K
3,1,6,0,2,55,0,0,40,<=50K
3,9,7,0,4,35,0,0,45,<=50K
3,8,5,1,4,36,0,0,38,<=50K
3,15,12,1,4,29,0,0,60,<=50K
3,9,7,0,4,30,0,0,40,<=50K
3,1,2,1,4,45,0,0,40,<=50K
0,9,9,0,4,39,5455,0,60,<=50K
3,11,7,1,4,18,0,0,20,<=50K
3,11,13,1,2,28,0,0,40,<=50K
3,9,3,1,4,27,0,0,45,<=50K
3,11,6,1,4,38,0,0,40,<=50K
3,11,2,1,4,33,0,0,40,<=50K
3,11,13,1,4,25,0,0,40,>50K
,11,,0,4,25,0,0,4,<=50K
3,1,7,0,2,38,0,0,40,<=50K
3,15,4,1,4,23,0,0,45,<=50K
3,8,9,1,4,40,0,0,40,<=50K
4,11,3,1,4,36,99999,0,50,>50K
3,15,11,0,4,20,0,0,20,<=50K
3,11,6,1,4,41,0,0,48,<=50K
3,15,0,0,4,44,0,0,38,<=50K
4,9,0,1,4,49,0,0,40,>50K
3,7,0,0,2,22,0,0,40,<=50K
3,15,0,0,4,26,0,0,40,<=50K
3,7,2,1,4,47,0,0,40,<=50K
3,11,7,0,4,48,0,0,25,<=50K
4,11,3,1,4,28,0,0,40,<=50K
0,15,3,1,4,37,8614,0,55,>50K
3,9,9,1,4,44,0,0,40,<=50K
,2,,0,2,20,0,0,35,<=50K
3,9,0,1,4,53,7298,0,40,>50K
3,12,3,1,4,36,0,0,15,<=50K
3,5,6,1,3,77,0,0,30,<=50K
3,11,7,1,4,21,0,0,35,<=50K
3,9,0,0,1,24,0,0,40,<=50K
3,7,12,0,4,30,0,0,40,<=50K
1,8,0,0,4,51,0,0,50,<=50K
3,15,11,0,1,22,0,0,30,<=50K
3,15,11,1,1,23,0,0,25,<=50K
3,10,3,1,4,47,99999,0,50,>50K
3,2,11,1,4,17,0,0,20,<=50K
3,9,7,1,4,48,0,0,50,>50K
3,15,3,1,4,43,0,0,40,>50K
3,2,2,1,4,34,0,0,40,<=50K
3,11,0,0,4,19,0,0,35,<=50K
6,15,3,0,4,42,0,0,40,<=50K
3,9,3,1,1,23,0,0,40,<=50K
5,14,9,1,4,61,0,0,50,>50K
3,1,7,1,4,63,0,0,30,<=50K
3,11,11,0,4,65,0,0,40,<=50K
3,8,0,1,4,37,7298,0,40,>50K
1,7,12,1,4,41,0,0,40,>50K
3,15,10,1,2,35,0,0,40,<=50K
3,11,11,0,4,21,0,0,40,<=50K
1,9,0,0,4,48,0,0,35,<=50K
6,15,11,1,4,51,0,1887,40,>50K
3,9,11,1,4,43,0,0,55,<=50K
6,15,9,1,4,22,0,0,15,<=50K
5,15,2,1,4,56,0,0,60,<=50K
3,11,0,0,4,47,0,0,40,<=50K
3,9,0,1,4,26,0,0,24,<=50K
3,15,7,0,4,39,0,0,24,<=50K
5,15,4,1,4,45,0,0,75,<=50K
3,11,7,1,4,49,0,0,40,<=50K
3,11,5,1,4,23,0,0,30,<=50K
3,11,0,1,4,69,0,0,36,<=50K
0,12,3,1,4,41,0,0,60,>50K
5,11,3,1,4,40,0,0,40,<=50K
