,movie_id,genre_id
13079,34292,0
13080,34292,10
13081,34292,14
13082,34312,4
13083,34319,0
13084,34319,14
13085,34319,15
13086,34321,3
13087,34321,4
13088,34323,0
13089,34323,5
13090,34323,10
13091,34326,7
13092,34330,7
13093,34330,12
13094,34332,0
13095,34332,1
13096,34332,3
13097,34332,4
13098,34334,0
13099,34334,1
13100,34334,14
13101,34334,15
13102,34336,4
13103,34336,13
13104,34338,4
13105,34338,6
13106,34359,4
13107,34397,0
13108,34397,1
13109,34397,7
13110,34397,15
13111,34405,0
13112,34405,1
13113,34405,14
13114,34437,4
13115,34437,7
13116,34450,0
13117,34450,4
13118,34450,5
13119,34450,7
13120,34482,7
13121,34520,0
13122,34520,1
13123,34520,4
13124,34523,4
13125,34523,7
13126,34528,4
13127,34528,7
13128,34530,4
13129,34532,7
13130,34532,10
13131,34532,12
13132,34532,15
13133,34534,0
13134,34534,5
13135,34534,7
13136,34536,0
13137,34536,7
13138,34536,16
13139,34540,4
13140,34540,7
13141,34542,6
13142,34800,4
13143,34811,0
13144,34811,5
13145,34811,7
13146,34811,15
13147,35015,1
13148,35015,7
13149,35347,2
13150,35347,7
13151,35807,4
13152,35836,4
13153,35836,13
13154,35957,10
13155,35957,15
13156,36276,7
13157,36276,12
13158,36276,15
13159,36289,1
13160,36289,3
13161,36289,4
13162,36289,8
13163,36363,4
13164,36363,7
13165,36363,14
13166,36397,1
13167,36397,2
13168,36397,3
13169,36397,4
13170,36397,8
13171,36397,16
13172,36401,4
13173,36401,8
13174,36401,10
13175,36401,15
13176,36477,4
13177,36477,7
13178,36477,13
13179,36509,0
13180,36509,1
13181,36509,10
13182,36509,12
13183,36509,14
13184,36509,15
13185,36517,7
13186,36517,15
13187,36519,0
13188,36519,5
13189,36519,15
13190,36525,4
13191,36525,8
13192,36525,13
13193,36527,7
13194,36529,0
13195,36529,5
13196,36529,7
13197,36529,15
13198,36529,16
13199,36533,7
13200,36533,10
13201,36533,12
13202,36533,15
13203,36535,4
13204,36535,7
13205,36537,4
13206,36537,7
13207,36708,1
13208,36708,2
13209,36708,4
13210,36850,0
13211,36850,4
13212,36850,5
13213,36850,15
13214,36931,0
13215,36931,5
13216,36931,7
13217,37211,4
13218,37211,11
13219,37211,17
13220,37240,6
13221,37380,0
13222,37380,10
13223,37380,14
13224,37382,5
13225,37382,7
13226,37382,15
13227,37384,4
13228,37386,0
13229,37386,14
13230,37444,4
13231,37444,10
13232,37444,13
13233,37475,7
13234,37477,0
13235,37477,4
13236,37477,5
13237,37495,8
13238,37495,12
13239,37495,13
13240,37495,15
13241,37545,7
13242,37720,5
13243,37720,7
13244,37720,10
13245,37720,15
13246,37727,0
13247,37727,7
13248,37727,15
13249,37729,2
13250,37729,4
13251,37729,8
13252,37729,11
13253,37729,13
13254,37731,5
13255,37731,7
13256,37733,0
13257,37733,5
13258,37733,7
13259,37733,15
13260,37736,7
13261,37739,7
13262,37741,5
13263,37741,7
13264,37830,0
13265,37830,1
13266,37830,2
13267,37830,8
13268,37830,14
13269,37844,4
13270,37844,7
13271,37844,13
13272,37853,0
13273,37853,1
13274,37853,5
13275,37853,15
13276,37857,1
13277,37857,3
13278,37857,7
13279,37857,8
13280,38038,1
13281,38038,2
13282,38038,3
13283,38038,4
13284,38061,4
13285,38061,5
13286,38061,12
13287,38061,15
13288,38095,0
13289,38095,5
13290,38095,7
13291,38159,7
13292,38159,13
13293,38164,7
13294,38164,13
13295,38198,6
13296,38294,0
13297,38294,1
13298,38294,7
13299,38294,8
13300,38304,6
13301,38388,7
13302,38583,0
13303,38583,10
13304,38583,14
13305,38583,15
13306,38798,4
13307,38798,7
13308,38886,4
13309,38886,7
13310,38992,7
13311,39183,7
13312,39183,13
13313,39231,4
13314,39231,7
13315,39231,13
13316,39234,7
13317,39292,5
13318,39292,7
13319,39307,3
13320,39307,7
13321,39381,5
13322,39381,7
13323,39381,17
13324,39400,0
13325,39400,10
13326,39400,12
13327,39400,15
13328,39414,4
13329,39414,7
13330,39414,13
13331,39427,15
13332,39435,0
13333,39435,1
13334,39435,7
13335,39435,17
13336,39444,4
13337,39444,7
13338,39446,10
13339,39446,15
13340,39449,4
13341,39449,7
13342,39449,13
13343,39516,7
13344,39715,4
13345,39801,1
13346,39801,4
13347,39801,8
13348,39801,10
13349,39869,7
13350,40148,5
13351,40148,7
13352,40148,15
13353,40278,0
13354,40278,7
13355,40278,16
13356,40339,0
13357,40339,1
13358,40339,2
13359,40339,3
13360,40339,4
13361,40339,14
13362,40412,5
13363,40412,15
13364,40414,7
13365,40414,16
13366,40478,10
13367,40478,14
13368,40478,15
13369,40491,4
13370,40491,7
13371,40578,0
13372,40578,7
13373,40581,4
13374,40581,13
13375,40583,7
13376,40583,15
13377,40597,4
13378,40597,7
13379,40614,7
13380,40614,15
13381,40617,10
13382,40617,15
13383,40629,7
13384,40629,13
13385,40697,14
13386,40723,5
13387,40723,10
13388,40723,15
13389,40732,1
13390,40732,7
13391,40732,10
13392,40732,15
13393,40815,1
13394,40815,8
13395,40815,15
13396,40819,7
13397,40819,11
13398,40819,13
13399,40826,7
13400,40826,11
13401,40826,13
13402,40851,0
13403,40851,1
13404,40851,3
13405,40851,8
13406,40870,7
13407,40946,4
13408,40946,11
13409,40955,4
13410,40955,7
13411,40959,0
13412,40959,4
13413,40959,5
13414,40959,15
13415,40962,4
13416,40962,13
13417,40966,7
13418,41014,5
13419,41014,10
13420,41014,12
13421,41014,15
13422,41285,5
13423,41285,7
13424,41285,13
13425,41527,5
13426,41527,7
13427,41527,15
13428,41527,16
13429,41566,1
13430,41566,3
13431,41566,8
13432,41569,0
13433,41569,1
13434,41569,7
13435,41569,8
13436,41569,15
13437,41571,7
13438,41571,13
13439,41573,4
13440,41573,7
13441,41573,13
13442,41617,5
13443,41617,7
13444,41617,13
13445,41627,0
13446,41627,7
13447,41712,4
13448,41712,7
13449,41716,4
13450,41716,7
13451,41716,15
13452,41724,6
13453,41769,4
13454,41769,7
13455,41769,13
13456,41828,4
13457,41828,16
13458,41863,1
13459,41863,5
13460,41863,7
13461,41997,0
13462,41997,5
13463,41997,7
13464,41997,15
13465,42002,4
13466,42002,11
13467,42004,1
13468,42004,4
13469,42004,7
13470,42007,4
13471,42007,7
13472,42007,13
13473,42009,1
13474,42009,4
13475,42011,4
13476,42011,5
13477,42013,4
13478,42015,0
13479,42015,1
13480,42015,4
13481,42015,7
13482,42015,13
13483,42018,4
13484,42018,7
13485,42176,7
13486,42176,15
13487,42191,2
13488,42191,3
13489,42285,10
13490,42285,15
13491,42418,1
13492,42418,7
13493,42418,13
13494,42422,2
13495,42422,7
13496,42422,13
13497,42422,14
13498,42556,8
13499,42556,12
13500,42556,17
13501,42559,0
13502,42559,1
13503,42559,7
13504,42602,6
13505,42632,5
13506,42632,7
13507,42632,12
13508,42632,15
13509,42638,4
13510,42638,7
13511,42718,0
13512,42718,5
13513,42718,14
13514,42723,10
13515,42725,4
13516,42728,7
13517,42728,13
13518,42730,7
13519,42732,4
13520,42734,2
13521,42734,3
13522,42734,4
13523,42738,0
13524,42738,8
13525,42738,10
13526,42740,4
13527,42761,1
13528,42761,3
13529,42761,4
13530,42761,8
13531,42943,1
13532,42943,7
13533,42943,16
13534,42946,0
13535,42946,4
13536,43289,1
13537,43289,4
13538,43289,7
13539,43289,8
13540,43333,7
13541,43333,13
13542,43376,7
13543,43376,16
13544,43396,7
13545,43419,0
13546,43419,4
13547,43419,5
13548,43419,17
13549,43460,4
13550,43460,7
13551,43549,0
13552,43549,5
13553,43549,7
13554,43549,10
13555,43556,7
13556,43558,0
13557,43558,4
13558,43558,5
13559,43560,3
13560,43560,4
13561,43560,8
13562,43677,7
13563,43677,16
13564,43679,10
13565,43679,12
13566,43679,15
13567,43684,4
13568,43684,7
13569,43684,13
13570,43708,4
13571,43708,6
13572,43744,4
13573,43744,7
13574,43744,13
13575,43836,1
13576,43836,4
13577,43836,5
13578,43869,1
13579,43869,2
13580,43869,3
13581,43869,4
13582,43871,5
13583,43871,7
13584,43871,15
13585,43904,10
13586,43904,15
13587,43908,7
13588,43912,5
13589,43912,7
13590,43914,7
13591,43917,0
13592,43917,1
13593,43917,7
13594,43917,13
13595,43919,4
13596,43919,13
13597,43921,0
13598,43921,5
13599,43921,15
13600,43928,0
13601,43928,8
13602,43928,14
13603,43928,15
13604,43930,4
13605,43930,13
13606,43932,0
13607,43932,7
13608,43932,8
13609,43932,10
13610,43932,12
13611,43932,14
13612,43932,15
13613,43936,5
13614,43936,15
13615,44004,4
13616,44004,13
13617,44020,0
13618,44020,2
13619,44020,3
13620,44020,14
13621,44022,1
13622,44022,2
13623,44022,3
13624,44022,4
13625,44189,7
13626,44189,13
13627,44191,0
13628,44191,14
13629,44191,15
13630,44193,4
13631,44193,13
13632,44195,4
13633,44195,7
13634,44197,4
13635,44197,5
13636,44197,7
13637,44199,5
13638,44199,7
13639,44199,15
13640,44204,5
13641,44204,7
13642,44225,3
13643,44225,4
13644,44225,8
13645,44238,4
13646,44238,8
13647,44238,10
13648,44241,4
13649,44241,8
13650,44241,10
13651,44243,4
13652,44243,8
13653,44243,10
13654,44243,14
13655,44301,5
13656,44301,7
13657,44397,7
13658,44397,10
13659,44397,15
13660,44399,1
13661,44399,3
13662,44399,4
13663,44399,8
13664,44511,6
13665,44555,7
13666,44555,13
13667,44555,15
13668,44597,0
13669,44597,5
13670,44597,12
13671,44613,7
13672,44633,6
13673,44657,7
13674,44665,5
13675,44665,7
13676,44665,12
13677,44694,4
13678,44694,7
13679,44709,7
13680,44719,7
13681,44731,10
13682,44731,14
13683,44731,15
13684,44759,5
13685,44759,7
13686,44759,12
13687,44759,15
13688,44761,5
13689,44761,7
13690,44761,9
13691,44761,12
13692,44773,4
13693,44773,10
13694,44777,4
13695,44777,10
13696,44777,14
13697,44788,6
13698,44828,4
13699,44828,10
13700,44828,14
13701,44840,4
13702,44849,0
13703,44849,2
13704,44849,9
13705,44849,14
13706,44849,15
13707,44851,4
13708,44864,4
13709,44864,7
13710,44864,13
13711,44889,4
13712,44889,7
13713,44889,11
13714,44929,7
13715,44929,13
13716,44931,7
13717,44937,5
13718,44937,7
13719,44943,6
13720,44972,4
13721,44972,10
13722,44974,7
13723,44974,15
13724,45028,4
13725,45028,7
13726,45028,11
13727,45062,5
13728,45062,7
13729,45062,15
13730,45074,1
13731,45074,2
13732,45074,3
13733,45074,4
13734,45074,8
13735,45081,8
13736,45081,10
13737,45081,15
13738,45106,4
13739,45106,7
13740,45175,4
13741,45175,7
13742,45183,0
13743,45183,4
13744,45183,5
13745,45183,15
13746,45186,0
13747,45186,1
13748,45186,15
13749,45208,1
13750,45208,3
13751,45208,4
13752,45210,5
13753,45210,7
13754,45221,4
13755,45361,7
13756,45361,10
13757,45361,12
13758,45361,15
13759,45382,7
13760,45382,13
13761,45431,1
13762,45431,2
13763,45431,3
13764,45431,4
13765,45440,4
13766,45440,7
13767,45442,0
13768,45442,1
13769,45442,15
13770,45447,7
13771,45447,12
13772,45447,15
13773,45499,0
13774,45499,14
13775,45499,15
13776,45501,4
13777,45501,7
13778,45501,13
13779,45503,7
13780,45517,2
13781,45517,3
13782,45517,4
13783,45635,7
13784,45648,4
13785,45648,7
13786,45658,7
13787,45662,10
13788,45662,15
13789,45666,4
13790,45668,7
13791,45668,8
13792,45668,13
13793,45672,1
13794,45672,4
13795,45672,7
13796,45672,8
13797,45672,13
13798,45720,4
13799,45720,7
13800,45722,0
13801,45722,1
13802,45722,8
13803,45726,4
13804,45728,4
13805,45730,7
13806,45730,8
13807,45730,12
13808,45732,4
13809,45732,8
13810,45732,13
13811,45880,7
13812,45880,13
13813,45928,6
13814,45950,6
13815,45969,4
13816,45969,13
13817,46062,3
13818,46062,4
13819,46062,7
13820,46062,11
13821,46062,13
13822,46105,4
13823,46105,6
13824,46105,13
13825,46231,7
13826,46322,0
13827,46322,7
13828,46335,0
13829,46335,5
13830,46335,7
13831,46335,15
13832,46337,2
13833,46337,3
13834,46337,4
13835,46347,6
13836,46367,5
13837,46367,15
13838,46530,0
13839,46530,1
13840,46530,14
13841,46559,7
13842,46559,16
13843,46572,7
13844,46572,15
13845,46574,4
13846,46578,1
13847,46578,4
13848,46578,7
13849,46664,7
13850,46664,12
13851,46664,15
13852,46723,7
13853,46723,15
13854,46772,4
13855,46850,6
13856,46855,0
13857,46855,7
13858,46855,15
13859,46855,16
13860,46862,7
13861,46865,4
13862,46948,2
13863,46948,3
13864,46948,8
13865,46948,12
13866,46965,0
13867,46965,4
13868,46965,10
13869,46965,15
13870,46967,4
13871,46967,8
13872,46967,12
13873,46970,0
13874,46970,4
13875,46972,0
13876,46972,4
13877,46972,8
13878,46974,7
13879,46976,4
13880,46976,7
13881,46976,8
13882,46976,13
13883,47044,0
13884,47044,5
13885,47044,7
13886,47044,15
13887,47099,7
13888,47122,4
13889,47122,13
13890,47124,1
13891,47124,2
13892,47124,3
13893,47124,4
13894,47124,8
13895,47200,0
13896,47200,15
13897,47202,7
13898,47202,13
13899,47254,0
13900,47254,5
13901,47254,7
13902,47254,15
13903,47261,8
13904,47261,12
13905,47261,15
13906,47382,7
13907,47382,13
13908,47384,1
13909,47384,4
13910,47384,7
13911,47384,8
13912,47404,1
13913,47404,2
13914,47404,4
13915,47404,8
13916,47404,13
13917,47404,14
13918,47423,7
13919,47446,7
13920,47446,12
13921,47446,15
13922,47465,7
13923,47465,8
13924,47465,15
13925,47491,4
13926,47491,7
13927,47516,3
13928,47516,4
13929,47516,7
13930,47518,4
13931,47538,0
13932,47538,1
13933,47538,4
13934,47538,5
13935,47566,5
13936,47566,7
13937,47566,9
13938,47610,7
13939,47610,8
13940,47610,12
13941,47610,13
13942,47629,7
13943,47640,4
13944,47644,7
13945,47646,5
13946,47646,7
13947,47646,11
13948,47721,3
13949,47721,8
13950,47725,4
13951,47725,7
13952,47725,8
13953,47725,13
13954,47736,4
13955,47774,4
13956,47774,8
13957,47793,7
13958,47793,13
13959,47810,10
13960,47810,12
13961,47810,15
13962,47894,7
13963,47894,16
13964,47937,4
13965,47937,10
13966,47937,15
13967,47950,5
13968,47950,7
13969,47950,12
13970,47950,15
13971,47952,0
13972,47952,10
13973,47952,15
13974,47970,4
13975,47970,7
13976,47978,7
13977,47997,1
13978,47997,4
13979,47997,14
13980,47997,15
13981,47999,6
13982,47999,7
13983,48001,7
13984,48001,13
13985,48032,4
13986,48032,7
13987,48032,13
13988,48032,16
13989,48043,7
13990,48043,8
13991,48043,13
13992,48045,4
13993,48082,4
13994,48082,7
13995,48082,8
13996,48082,13
13997,48142,5
13998,48142,7
13999,48142,12
14000,48142,15
14001,48150,10
14002,48161,7
14003,48214,7
14004,48262,6
14005,48304,1
14006,48304,7
14007,48304,15
14008,48319,0
14009,48319,1
14010,48319,7
14011,48319,16
14012,48322,4
14013,48322,6
14014,48326,7
14015,48342,4
14016,48342,7
14017,48342,13
14018,48385,4
14019,48394,7
14020,48394,8
14021,48394,15
14022,48412,0
14023,48412,1
14024,48412,7
14025,48414,1
14026,48414,2
14027,48414,3
14028,48414,4
14029,48416,4
14030,48416,5
14031,48516,5
14032,48516,7
14033,48516,15
14034,48518,10
14035,48518,15
14036,48520,4
14037,48560,4
14038,48560,7
14039,48593,4
14040,48593,15
14041,48596,0
14042,48596,7
14043,48596,15
14044,48598,7
14045,48638,7
14046,48638,13
14047,48649,7
14048,48649,16
14049,48678,0
14050,48678,4
14051,48678,10
14052,48678,15
14053,48696,7
14054,48696,13
14055,48698,6
14056,48738,7
14057,48738,15
14058,48741,6
14059,48744,4
14060,48744,7
14061,48744,13
14062,48774,0
14063,48774,1
14064,48774,7
14065,48774,14
14066,48774,15
14067,48780,7
14068,48780,12
14069,48780,14
14070,48780,15
14071,48783,7
14072,48783,16
14073,48872,9
14074,48872,15
14075,48877,5
14076,48877,10
14077,48877,15
14078,48879,7
14079,48879,15
14080,48883,5
14081,48883,7
14082,48883,12
14083,48883,15
14084,48982,2
14085,48982,4
14086,48997,5
14087,48997,7
14088,48997,15
14089,49013,4
14090,49013,8
14091,49110,4
14092,49110,14
14093,49130,4
14094,49130,7
14095,49130,13
14096,49132,6
14097,49220,4
14098,49263,4
14099,49263,6
14100,49265,6
14101,49265,7
14102,49265,16
14103,49272,0
14104,49272,1
14105,49272,15
14106,49274,1
14107,49274,2
14108,49274,3
14109,49274,4
14110,49276,4
14111,49278,0
14112,49278,14
14113,49278,15
14114,49280,7
14115,49284,4
14116,49284,7
14117,49284,13
14118,49286,4
14119,49286,13
14120,49314,0
14121,49314,5
14122,49314,7
14123,49347,7
14124,49389,5
14125,49389,17
14126,49396,1
14127,49396,4
14128,49396,11
14129,49524,7
14130,49530,0
14131,49530,1
14132,49530,5
14133,49530,7
14134,49530,15
14135,49530,16
14136,49647,3
14137,49647,4
14138,49647,7
14139,49647,8
14140,49649,0
14141,49649,1
14142,49649,8
14143,49651,0
14144,49651,7
14145,49666,7
14146,49666,8
14147,49666,13
14148,49688,0
14149,49688,7
14150,49688,16
14151,49735,4
14152,49772,7
14153,49772,13
14154,49793,7
14155,49822,7
14156,49822,15
14157,49824,7
14158,49824,11
14159,49910,7
14160,49917,6
14161,49932,7
14162,49932,12
14163,49932,15
14164,49957,4
14165,49957,7
14166,49961,7
14167,50003,0
14168,50003,1
14169,50005,0
14170,50005,7
14171,50064,7
14172,50064,12
14173,50064,15
14174,50068,7
14175,50068,16
14176,50147,0
14177,50147,10
14178,50147,15
14179,50158,7
14180,50158,11
14181,50160,7
14182,50189,4
14183,50189,13
14184,50274,7
14185,50274,13
14186,50354,4
14187,50356,4
14188,50440,10
14189,50440,15
14190,50442,5
14191,50442,7
14192,50445,0
14193,50445,10
14194,50445,15
14195,50514,7
14196,50601,1
14197,50601,3
14198,50601,8
14199,50610,4
14200,50613,10
14201,50658,6
14202,50685,4
14203,50685,7
14204,50685,13
14205,50740,6
14206,50792,4
14207,50792,7
14208,50792,13
14209,50794,0
14210,50794,5
14211,50794,7
14212,50794,15
14213,50796,7
14214,50796,8
14215,50796,10
14216,50796,13
14217,50798,1
14218,50798,4
14219,50800,7
14220,50800,10
14221,50800,15
14222,50802,4
14223,50802,7
14224,50802,13
14225,50804,7
14226,50804,10
14227,50804,15
14228,50806,4
14229,50806,13
14230,50842,4
14231,50842,7
14232,50851,6
14233,50872,2
14234,50872,3
14235,50872,7
14236,50912,13
14237,50923,7
14238,50942,4
14239,50954,4
14240,50954,13
14241,50999,2
14242,50999,4
14243,51024,1
14244,51024,7
14245,51024,8
14246,51037,7
14247,51037,12
14248,51037,15
14249,51077,0
14250,51077,8
14251,51077,15
14252,51080,7
14253,51080,15
14254,51082,4
14255,51082,13
14256,51084,4
14257,51084,13
14258,51086,7
14259,51086,12
14260,51086,15
14261,51088,4
14262,51091,7
14263,51167,7
14264,51174,7
14265,51255,0
14266,51255,4
14267,51255,5
14268,51255,12
14269,51314,1
14270,51314,7
14271,51314,13
14272,51357,5
14273,51357,7
14274,51357,15
14275,51412,0
14276,51412,14
14277,51412,15
14278,51471,7
14279,51471,13
14280,51498,4
14281,51498,10
14282,51540,5
14283,51540,7
14284,51540,15
14285,51545,0
14286,51545,4
14287,51545,7
14288,51545,10
14289,51545,15
14290,51562,14
14291,51573,8
14292,51575,1
14293,51575,4
14294,51662,0
14295,51662,8
14296,51662,16
14297,51666,10
14298,51666,12
14299,51666,15
14300,51694,7
14301,51694,13
14302,51698,1
14303,51698,3
14304,51698,14
14305,51705,4
14306,51705,13
14307,51709,4
14308,51709,7
14309,51709,10
14310,51709,14
14311,51709,15
14312,51834,7
14313,51834,13
14314,51884,7
14315,51884,13
14316,51903,4
14317,51903,7
14318,51903,13
14319,51925,7
14320,51925,8
14321,51925,12
14322,51925,15
14323,51927,10
14324,51927,12
14325,51927,15
14326,51931,7
14327,51933,7
14328,51935,0
14329,51935,7
14330,51935,15
14331,51937,10
14332,51937,15
14333,51939,0
14334,51939,1
14335,51939,2
14336,51939,3
14337,51939,4
14338,51939,8
14339,52042,7
14340,52042,15
14341,52042,16
14342,52241,5
14343,52241,7
14344,52241,15
14345,52245,4
14346,52245,13
14347,52279,4
14348,52281,0
14349,52281,5
14350,52281,10
14351,52281,14
14352,52281,15
14353,52283,10
14354,52283,15
14355,52287,0
14356,52287,1
14357,52287,2
14358,52287,3
14359,52287,4
14360,52287,14
14361,52299,6
14362,52319,0
14363,52319,1
14364,52319,7
14365,52319,16
14366,52328,1
14367,52328,7
14368,52328,14
14369,52328,15
14370,52375,5
14371,52375,7
14372,52435,2
14373,52435,4
14374,52435,8
14375,52435,11
14376,52458,7
14377,52458,15
14378,52462,0
14379,52462,1
14380,52462,2
14381,52462,4
14382,52462,8
14383,52462,12
14384,52462,14
14385,52579,7
14386,52579,11
14387,52604,5
14388,52604,7
14389,52604,12
14390,52604,15
14391,52644,10
14392,52644,15
14393,52668,4
14394,52668,7
14395,52668,13
14396,52694,4
14397,52712,5
14398,52712,7
14399,52712,8
14400,52712,12
14401,52712,15
14402,52715,4
14403,52722,0
14404,52722,1
14405,52722,14
14406,52722,15
14407,52724,4
14408,52724,7
14409,52730,3
14410,52730,4
14411,52767,6
14412,52784,6
14413,52831,0
14414,52831,5
14415,52831,10
14416,52831,15
14417,52867,4
14418,52867,13
14419,52885,2
14420,52885,12
14421,52885,14
14422,52950,0
14423,52950,8
14424,52950,10
14425,52950,15
14426,52952,7
14427,52967,7
14428,52973,4
14429,52973,7
14430,52973,13
14431,52975,4
14432,52975,7
14433,52975,11
14434,53000,10
14435,53000,14
14436,53000,15
14437,53022,0
14438,53022,4
14439,53022,5
14440,53022,13
14441,53024,6
14442,53121,1
14443,53121,2
14444,53121,3
14445,53121,4
14446,53121,8
14447,53123,7
14448,53123,11
14449,53123,13
14450,53125,0
14451,53125,1
14452,53125,4
14453,53125,8
14454,53127,7
14455,53127,10
14456,53127,15
14457,53129,5
14458,53129,7
14459,53129,15
14460,53138,0
14461,53138,1
14462,53138,8
14463,53140,0
14464,53140,1
14465,53140,4
14466,53140,8
14467,53140,13
14468,53143,0
14469,53143,15
14470,53161,4
14471,53161,7
14472,53161,13
14473,53161,14
14474,53280,10
14475,53280,15
14476,53318,4
14477,53318,7
14478,53318,13
14479,53322,5
14480,53322,15
14481,53326,10
14482,53355,4
14483,53355,13
14484,53435,5
14485,53435,10
14486,53435,15
14487,53447,5
14488,53447,7
14489,53450,4
14490,53450,8
14491,53450,10
14492,53453,0
14493,53453,1
14494,53453,8
14495,53453,14
14496,53460,2
14497,53460,3
14498,53460,4
14499,53464,0
14500,53464,1
14501,53464,14
14502,53466,1
14503,53466,5
14504,53466,15
14505,53468,4
14506,53468,10
14507,53468,15
14508,53519,0
14509,53519,1
14510,53519,5
14511,53519,10
14512,53519,15
14513,53550,0
14514,53550,1
14515,53550,7
14516,53550,16
14517,53574,4
14518,53574,7
14519,53578,4
14520,53808,4
14521,53883,6
14522,53894,6
14523,53894,7
14524,53921,7
14525,53921,15
14526,53953,7
14527,53953,10
14528,53953,15
14529,53956,4
14530,53972,0
14531,53972,1
14532,53972,5
14533,53972,15
14534,53974,4
14535,53974,13
14536,53993,4
14537,53993,8
14538,53996,0
14539,53996,14
14540,53996,15
14541,54001,1
14542,54001,7
14543,54001,8
14544,54004,4
14545,54004,13
14546,54116,7
14547,54116,15
14548,54121,7
14549,54121,13
14550,54121,17
14551,54185,6
14552,54190,7
14553,54190,8
14554,54190,11
14555,54190,13
14556,54256,4
14557,54259,1
14558,54259,4
14559,54259,8
14560,54259,13
14561,54272,2
14562,54272,4
14563,54274,5
14564,54274,7
14565,54274,15
14566,54276,4
14567,54276,7
14568,54276,13
14569,54281,4
14570,54281,7
14571,54286,0
14572,54286,5
14573,54286,15
14574,54354,6
14575,54372,5
14576,54372,7
14577,54372,12
14578,54372,15
14579,54503,4
14580,54617,4
14581,54648,0
14582,54648,4
14583,54648,5
14584,54648,15
14585,54686,0
14586,54686,1
14587,54686,8
14588,54686,16
14589,54732,4
14590,54734,4
14591,54736,0
14592,54736,7
14593,54736,15
14594,54745,4
14595,54745,7
14596,54768,3
14597,54768,4
14598,54771,0
14599,54771,7
14600,54771,10
14601,54771,14
14602,54771,15
14603,54780,4
14604,54780,7
14605,54780,13
14606,54785,10
14607,54787,7
14608,54787,15
14609,54796,4
14610,54796,7
14611,54796,13
14612,54881,6
14613,54908,0
14614,54908,4
14615,54910,4
14616,54910,10
14617,54910,15
14618,54934,4
14619,54962,7
14620,54962,12
14621,54995,0
14622,54995,10
14623,54995,14
14624,54997,0
14625,54997,5
14626,54997,7
14627,54997,17
14628,54999,0
14629,54999,4
14630,54999,5
14631,55020,4
14632,55036,5
14633,55036,7
14634,55052,7
14635,55052,13
14636,55052,16
14637,55061,7
14638,55061,14
14639,55067,7
14640,55067,15
14641,55069,7
14642,55071,6
14643,55080,5
14644,55080,7
14645,55080,15
14646,55094,7
14647,55094,12
14648,55110,7
14649,55112,4
14650,55112,7
14651,55112,13
14652,55116,0
14653,55116,1
14654,55116,4
14655,55116,7
14656,55116,15
14657,55118,5
14658,55118,7
14659,55118,15
14660,55156,6
14661,55167,0
14662,55167,1
14663,55167,2
14664,55167,5
14665,55167,8
14666,55190,4
14667,55190,13
14668,55205,7
14669,55207,4
14670,55207,7
14671,55232,0
14672,55232,10
14673,55232,14
14674,55232,15
14675,55241,4
14676,55245,4
14677,55245,13
14678,55247,0
14679,55247,1
14680,55247,7
14681,55250,4
14682,55253,7
14683,55253,13
14684,55253,15
14685,55253,16
14686,55259,0
14687,55259,1
14688,55259,7
14689,55259,8
14690,55261,4
14691,55261,7
14692,55261,13
14693,55267,4
14694,55267,7
14695,55267,13
14696,55269,1
14697,55269,4
14698,55269,7
14699,55272,5
14700,55272,7
14701,55274,7
14702,55276,7
14703,55276,15
14704,55278,7
14705,55278,12
14706,55278,15
14707,55280,4
14708,55280,7
14709,55282,10
14710,55282,15
14711,55290,5
14712,55290,7
14713,55290,12
14714,55292,4
14715,55294,4
14716,55294,5
14717,55294,7
14718,55363,5
14719,55363,7
14720,55363,17
14721,55391,5
14722,55391,7
14723,55391,15
14724,55442,2
14725,55442,7
14726,55444,7
14727,55451,4
14728,55451,7
14729,55451,13
14730,55492,10
14731,55553,4
14732,55553,10
14733,55555,7
14734,55577,5
14735,55577,10
14736,55577,15
14737,55620,6
14738,55687,6
14739,55721,0
14740,55721,5
14741,55721,7
14742,55721,15
14743,55729,4
14744,55765,5
14745,55765,7
14746,55765,15
14747,55768,2
14748,55768,4
14749,55805,5
14750,55805,7
14751,55805,15
14752,55814,7
14753,55820,5
14754,55820,7
14755,55830,4
14756,55844,4
14757,55844,7
14758,55844,13
14759,55854,7
14760,55872,7
14761,55872,11
14762,55908,7
14763,55908,14
14764,55946,7
14765,55946,15
14766,55946,16
14767,55995,0
14768,55995,1
14769,55995,2
14770,55995,8
14771,56003,4
14772,56003,7
14773,56003,14
14774,56003,15
14775,56012,4
14776,56012,6
14777,56022,7
14778,56022,14
14779,56060,4
14780,56060,7
14781,56060,13
14782,56060,16
14783,56145,10
14784,56145,14
14785,56152,1
14786,56152,2
14787,56152,3
14788,56152,4
14789,56152,8
14790,56152,11
14791,56152,13
14792,56156,0
14793,56156,5
14794,56156,15
14795,56169,7
14796,56169,15
14797,56171,1
14798,56171,3
14799,56171,8
14800,56174,0
14801,56174,10
14802,56174,14
14803,56174,15
14804,56176,3
14805,56176,4
14806,56251,2
14807,56251,4
14808,56251,14
14809,56274,7
14810,56286,7
14811,56333,4
14812,56333,7
14813,56336,0
14814,56336,10
14815,56336,15
14816,56339,7
14817,56339,10
14818,56339,12
14819,56339,15
14820,56367,4
14821,56367,7
14822,56367,13
14823,56379,6
14824,56389,7
14825,56389,13
14826,56563,6
