tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-01-02 15:05:41,2016-01-02 15:13:53,1.0,7.0,10012,10014
2016-01-28 16:22:43,2016-01-28 16:33:00,1.67,8.0,10029,10026
2016-01-25 10:17:51,2016-01-25 10:22:53,0.44,5.0,10001,10003
2016-01-12 18:38:09,2016-01-12 18:41:24,0.4,4.0,10019,10023
2016-01-29 04:49:35,2016-01-29 05:07:52,13.0,53.5,10011,7201
2016-01-27 21:36:18,2016-01-27 22:06:13,6.03,24.0,10110,11211
2016-01-16 22:17:17,2016-01-16 22:32:16,1.2,10.0,10009,10012
2016-01-21 10:32:34,2016-01-21 11:06:51,3.26,21.0,10003,10019
2016-01-15 00:02:05,2016-01-15 00:19:01,2.57,12.5,10271,10009
2016-01-20 21:58:42,2016-01-20 22:28:16,10.13,32.0,10013,11210
2016-01-29 22:53:54,2016-01-29 23:07:15,1.99,10.0,10017,10011
2016-01-01 15:46:10,2016-01-01 16:03:21,3.4,14.0,10110,10011
2016-01-20 14:21:13,2016-01-20 14:46:12,3.77,18.5,10103,10027
2016-01-01 02:25:48,2016-01-01 02:44:26,3.9,15.5,10003,10044
2016-01-16 15:28:36,2016-01-16 15:35:35,0.99,6.5,10028,10028
2016-01-17 19:40:05,2016-01-17 19:44:02,1.17,5.5,10022,10021
2016-01-09 10:47:55,2016-01-09 10:58:35,1.85,9.5,10044,10029
2016-01-13 15:38:43,2016-01-13 16:05:05,3.7,18.5,10003,10021
2016-01-07 09:05:00,2016-01-07 09:17:07,1.67,9.5,10199,10020
2016-01-02 12:35:40,2016-01-02 12:50:27,1.92,11.0,10017,10119
2016-01-08 21:16:05,2016-01-08 21:21:15,0.8,5.5,10009,10017
2016-01-30 01:41:01,2016-01-30 01:44:49,1.16,5.5,10007,10012
2016-01-21 18:17:23,2016-01-21 18:24:37,0.8,6.5,10019,10019
2016-01-26 18:09:38,2016-01-26 18:33:26,2.2,15.0,10023,10021
2016-01-22 00:29:50,2016-01-22 00:31:46,0.5,3.5,10018,10119
2016-01-08 19:41:55,2016-01-08 19:56:39,2.37,11.5,10011,10278
2016-01-12 15:40:39,2016-01-12 15:52:55,1.0,9.0,10001,10001
2016-01-26 15:04:38,2016-01-26 15:18:02,1.3,9.5,10021,10111
2016-01-27 18:28:06,2016-01-27 18:36:39,1.0,7.0,10009,10003
2016-01-07 11:36:59,2016-01-07 11:42:49,0.8,6.0,10044,10065
2016-01-17 19:23:18,2016-01-17 19:41:27,3.1,14.0,10012,10103
2016-01-10 04:35:57,2016-01-10 04:38:49,0.52,4.0,11377,11377
2016-01-07 22:20:41,2016-01-07 22:34:01,2.5,11.0,10011,10065
2016-01-02 15:09:02,2016-01-02 15:14:17,1.0,5.5,10153,10167
2016-01-27 13:55:42,2016-01-27 14:38:20,3.4,25.0,10029,10020
2016-01-31 21:03:57,2016-01-31 21:06:39,0.78,4.5,10023,10025
2016-01-06 07:37:47,2016-01-06 07:49:36,1.5,9.5,10153,10028
2016-01-21 13:34:40,2016-01-21 13:45:44,0.9,8.0,10103,10022
2016-01-28 21:43:34,2016-01-28 21:54:21,1.2,8.0,10171,10018
2016-01-05 22:53:01,2016-01-05 23:15:43,14.1,39.0,11422,11377
2016-01-30 15:58:28,2016-01-30 16:09:51,2.13,10.0,10199,10153
2016-01-06 22:30:49,2016-01-06 22:49:46,4.51,17.0,10013,10017
2016-01-12 15:43:27,2016-01-12 15:54:11,0.92,8.0,10022,10021
2016-01-19 07:33:08,2016-01-19 07:50:22,3.19,14.0,10028,10153
2016-01-26 14:49:36,2016-01-26 15:22:31,1.9,19.0,10017,10019
2016-01-12 23:16:23,2016-01-12 23:26:50,2.63,10.5,10020,10023
2016-01-11 21:09:22,2016-01-11 21:13:29,1.0,5.5,10030,10037
2016-01-30 14:33:11,2016-01-30 14:51:02,6.0,20.5,11201,10001
2016-01-24 22:01:00,2016-01-24 22:10:16,1.71,8.5,10018,10017
2016-01-06 21:26:38,2016-01-06 21:35:07,0.93,7.0,10018,10018
2016-01-03 14:43:42,2016-01-03 14:56:16,2.68,11.5,10009,10007
2016-01-17 14:26:39,2016-01-17 14:32:53,1.3,7.0,10162,10028
2016-01-10 01:08:16,2016-01-10 01:18:27,2.72,10.5,10018,10044
2016-01-15 23:27:04,2016-01-15 23:48:36,5.17,18.5,10011,10029
2016-01-30 11:36:02,2016-01-30 11:44:33,1.2,7.0,10167,10018
2016-01-01 03:18:35,2016-01-01 03:33:15,2.3,11.5,10002,10017
2016-01-07 09:43:12,2016-01-07 09:57:01,4.5,15.5,10280,11231
2016-01-18 20:34:05,2016-01-18 20:50:48,8.6,24.5,11371,10016
2016-01-10 02:36:15,2016-01-10 02:45:52,3.04,11.0,11211,11237
2016-01-17 16:52:10,2016-01-17 17:00:14,1.46,7.5,10025,10023
2016-01-21 09:53:16,2016-01-21 10:06:19,0.99,9.0,10038,10002
2016-01-22 23:26:33,2016-01-22 23:52:39,5.2,20.5,10103,11105
2016-01-31 00:52:19,2016-01-31 01:07:10,1.1,10.0,10011,10003
2016-01-09 23:01:49,2016-01-09 23:08:22,0.61,5.5,10012,10012
2016-01-01 18:33:21,2016-01-01 18:48:14,3.98,15.0,10002,11217
2016-01-30 21:35:38,2016-01-30 21:43:53,1.31,7.5,10022,10110
2016-01-09 23:58:13,2016-01-10 00:08:02,3.02,11.0,10018,10029
2016-01-13 17:01:07,2016-01-13 17:06:52,1.25,6.5,10199,10020
2016-01-09 15:59:14,2016-01-09 16:05:50,1.46,7.5,10013,10282
2016-01-03 18:28:44,2016-01-03 18:30:49,0.33,3.5,10021,10021
2016-01-30 21:49:29,2016-01-30 22:19:30,4.8,23.0,10003,10005
2016-01-15 15:07:35,2016-01-15 15:35:43,8.93,28.5,10001,11371
2016-01-28 21:52:19,2016-01-28 22:03:11,1.5,8.5,10154,10019
2016-01-19 16:19:06,2016-01-19 16:23:18,0.6,4.5,10119,10001
2016-01-26 20:46:35,2016-01-26 20:56:53,1.6,8.5,10199,10012
2016-01-14 08:35:23,2016-01-14 09:03:41,3.73,21.0,10044,10001
2016-01-08 12:45:35,2016-01-08 12:48:42,0.4,4.0,10017,10017
2016-01-23 02:00:57,2016-01-23 02:08:48,1.1,6.5,10002,10003
2016-01-11 17:36:15,2016-01-11 18:26:21,9.2,37.5,11371,11238
2016-01-01 13:30:52,2016-01-01 13:37:40,1.4,7.0,10012,10282
2016-01-15 01:14:36,2016-01-15 01:32:14,4.8,17.5,10009,11217
2016-01-11 00:02:46,2016-01-11 00:19:49,4.71,16.5,10012,11238
2016-01-18 14:31:26,2016-01-18 14:40:04,1.27,7.5,10103,10069
2016-01-11 17:47:35,2016-01-11 18:04:55,3.5,14.5,10065,10025
2016-01-28 14:08:23,2016-01-28 14:17:55,0.9,7.5,10011,10001
2016-01-03 03:00:49,2016-01-03 03:18:04,4.88,17.0,10011,11211
2016-01-06 10:53:23,2016-01-06 11:10:45,4.8,17.5,10044,10003
2016-01-18 00:45:14,2016-01-18 01:04:26,6.7,22.0,10110,10280
2016-01-07 20:56:37,2016-01-07 21:16:06,3.7,15.5,10012,10022
2016-01-14 09:30:12,2016-01-14 09:47:04,2.74,13.5,10153,10199
2016-01-11 20:59:43,2016-01-11 21:21:10,3.6,16.0,10153,10012
2016-01-27 07:52:38,2016-01-27 08:01:16,2.78,10.5,10154,10009
2016-01-16 13:36:37,2016-01-16 13:52:11,0.82,10.0,10103,10018
2016-01-25 21:32:22,2016-01-25 22:15:25,19.25,52.0,11422,10044
2016-01-28 01:32:41,2016-01-28 02:00:25,9.4,30.5,10014,10032
2016-01-02 21:34:31,2016-01-02 21:46:55,1.6,9.5,10009,10002
2016-01-26 11:56:12,2016-01-26 12:17:19,2.1,15.5,11217,10002
2016-01-02 23:47:27,2016-01-02 23:59:38,1.66,9.5,10009,10014
2016-01-22 08:55:35,2016-01-22 09:09:29,1.9,10.5,10023,10021
2016-01-25 20:16:19,2016-01-25 20:16:50,0.04,2.5,10001,10001
2016-01-06 21:52:47,2016-01-06 22:05:01,2.9,12.0,10002,11211
2016-01-06 07:53:59,2016-01-06 07:59:30,0.9,5.5,10028,10021
2016-01-13 16:45:56,2016-01-13 16:50:05,0.7,4.5,10110,10001
2016-01-05 07:35:38,2016-01-05 07:44:07,1.64,8.0,10199,10103
2016-01-29 14:06:08,2016-01-29 14:11:43,0.96,6.0,10028,10029
2016-01-17 14:31:07,2016-01-17 14:42:48,2.05,10.0,10019,10014
2016-01-12 09:07:53,2016-01-12 09:13:11,1.1,6.0,10021,10029
2016-01-22 08:43:51,2016-01-22 09:01:48,1.78,12.5,10199,10110
2016-01-09 02:27:15,2016-01-09 02:42:09,3.89,14.5,11205,10011
2016-01-31 09:51:50,2016-01-31 09:52:25,0.0,10.0,10103,10103
2016-01-27 07:22:29,2016-01-27 07:26:41,0.62,5.0,10069,10103
2016-01-18 14:01:09,2016-01-18 14:06:40,1.4,6.5,10065,10028
2016-01-27 17:03:20,2016-01-27 17:35:39,3.11,20.5,10110,10023
2016-01-15 17:32:47,2016-01-15 17:39:17,1.2,6.5,10011,10012
2016-01-03 14:32:05,2016-01-03 14:40:23,2.1,9.0,11201,10271
2016-01-30 22:32:37,2016-01-30 22:46:21,1.9,10.5,10011,10017
2016-01-30 14:24:57,2016-01-30 14:29:21,0.5,5.0,10153,10022
2016-01-21 16:15:06,2016-01-21 16:35:29,4.42,17.5,11201,10011
2016-01-30 16:48:34,2016-01-30 16:53:42,0.7,5.5,10110,10003
2016-01-16 16:38:34,2016-01-16 16:49:48,1.8,9.5,10110,10199
2016-01-09 17:25:53,2016-01-09 17:31:11,0.6,5.5,10025,10162
2016-01-25 08:59:03,2016-01-25 10:05:11,9.47,47.0,11377,10451
2016-01-11 18:30:00,2016-01-11 18:36:24,1.15,6.5,11201,11205
2016-01-22 19:50:01,2016-01-22 19:53:04,0.48,4.0,10029,10028
2016-01-26 16:47:04,2016-01-26 16:57:34,1.32,8.5,10167,10119
2016-01-11 05:17:33,2016-01-11 05:34:59,9.2,27.0,10003,11371
2016-01-30 16:17:48,2016-01-30 16:25:44,1.36,7.5,10017,10018
2016-01-01 20:22:23,2016-01-01 20:32:44,1.6,8.5,10014,10003
2016-01-13 12:59:39,2016-01-13 13:08:55,0.98,7.5,10021,10022
2016-01-06 15:32:16,2016-01-06 15:41:34,1.21,8.0,10021,10023
2016-01-16 02:52:36,2016-01-16 03:00:05,1.1,7.0,10020,10171
2016-01-29 09:06:12,2016-01-29 09:18:53,1.55,9.5,10023,10020
2016-01-21 21:59:41,2016-01-21 22:02:31,0.8,4.5,10003,10011
2016-01-10 03:03:32,2016-01-10 03:07:15,1.63,6.5,10011,10019
2016-01-01 17:18:04,2016-01-01 17:21:40,0.8,5.0,10017,10016
2016-01-06 06:33:09,2016-01-06 06:38:01,0.78,5.0,10171,10020
2016-01-06 08:30:57,2016-01-06 08:46:32,1.2,10.5,10110,10017
2016-01-01 00:12:48,2016-01-01 00:16:23,0.9,5.0,10035,10029
2016-01-12 08:49:11,2016-01-12 09:08:20,2.9,14.5,10029,10019
2016-01-10 15:38:25,2016-01-10 15:53:02,2.02,11.5,10023,10028
2016-01-07 13:24:50,2016-01-07 13:38:02,2.5,11.5,10162,10029
2016-01-12 19:46:41,2016-01-12 19:58:46,2.97,12.0,10002,10199
2016-01-08 10:01:34,2016-01-08 10:16:10,1.8,11.0,10119,10152
2016-01-02 12:10:41,2016-01-02 12:13:49,0.4,4.0,10103,10023
2016-01-14 23:56:24,2016-01-14 23:56:30,0.0,2.5,10017,10017
2016-01-21 06:54:32,2016-01-21 06:58:16,0.7,4.5,10017,10154
2016-01-22 23:36:46,2016-01-22 23:46:56,0.8,7.5,10002,10003
2016-01-01 19:50:09,2016-01-01 19:56:52,1.1,6.5,10153,10154
2016-01-31 08:12:27,2016-01-31 08:15:10,0.5,4.0,10110,10112
2016-01-21 12:01:29,2016-01-21 12:09:07,1.15,7.0,10110,10001
2016-01-28 16:23:22,2016-01-28 16:36:33,1.9,10.0,10011,10009
2016-01-30 22:52:36,2016-01-30 23:03:04,0.44,7.5,10110,10110
2016-01-15 16:06:28,2016-01-15 16:15:38,1.37,7.5,10001,10199
2016-01-18 07:15:43,2016-01-18 07:32:52,6.7,21.5,10028,10473
2016-01-06 16:42:59,2016-01-06 17:05:08,2.1,15.0,10065,10009
2016-01-11 13:54:59,2016-01-11 13:58:40,0.4,4.0,10167,10110
2016-01-26 15:18:43,2016-01-26 15:48:43,3.3,19.5,10013,10019
2016-01-14 16:52:50,2016-01-14 16:55:42,0.55,4.0,10017,10017
2016-01-05 13:05:21,2016-01-05 13:26:29,2.8,15.0,10023,10110
2016-01-28 02:02:17,2016-01-28 02:44:02,13.8,43.5,10019,10032
2016-01-31 09:07:49,2016-01-31 09:12:50,1.2,6.5,10017,10009
2016-01-10 14:11:02,2016-01-10 14:52:17,20.83,52.0,11422,10034
2016-01-16 17:38:07,2016-01-16 17:48:54,2.14,10.0,10021,10020
2016-01-29 19:00:25,2016-01-29 19:09:08,1.42,7.5,10012,10011
2016-01-07 23:41:03,2016-01-07 23:54:16,4.0,14.0,10021,11102
2016-01-20 12:51:47,2016-01-20 13:23:55,3.2,22.0,10021,10001
2016-01-14 14:13:19,2016-01-14 14:21:13,2.1,8.5,10023,10115
2016-01-16 20:57:48,2016-01-16 21:06:37,1.6,8.5,10044,10022
2016-01-02 18:02:01,2016-01-02 18:03:23,0.2,3.0,10011,10014
2016-01-04 12:09:19,2016-01-04 12:21:42,2.0,10.0,10023,10167
2016-01-21 04:45:24,2016-01-21 04:49:42,1.09,5.5,10028,10021
2016-01-25 11:50:54,2016-01-25 12:05:27,1.61,11.0,10162,10028
2016-01-13 22:05:21,2016-01-13 22:16:44,1.9,9.5,10012,10009
2016-01-13 07:15:47,2016-01-13 07:25:22,2.39,10.0,10014,10167
2016-01-06 18:21:20,2016-01-06 18:31:01,1.4,8.0,10110,10019
2016-01-29 22:16:47,2016-01-29 22:47:49,6.6,25.5,10103,11373
2016-01-12 03:13:28,2016-01-12 03:31:33,8.47,25.0,10006,11218
2016-01-20 18:05:22,2016-01-20 18:24:36,4.0,15.5,10028,10030
2016-01-02 22:30:56,2016-01-02 22:39:07,1.17,7.0,10002,10012
2016-01-06 18:38:25,2016-01-06 18:41:49,0.4,4.5,10028,10021
2016-01-14 08:40:59,2016-01-14 09:03:55,2.8,15.5,10009,10065
2016-01-04 21:50:42,2016-01-04 21:52:06,0.51,3.5,11231,11231
2016-01-18 17:27:47,2016-01-18 17:36:26,1.9,8.5,10110,10011
2016-01-10 11:44:13,2016-01-10 11:59:00,3.67,14.5,11215,10002
2016-01-27 08:20:29,2016-01-27 08:55:37,8.78,31.0,11422,11374
2016-01-27 18:47:07,2016-01-27 19:07:51,2.42,14.5,10171,10028
2016-01-28 18:38:45,2016-01-28 18:52:48,2.6,10.5,10001,10012
2016-01-13 12:29:03,2016-01-13 12:43:53,1.7,11.0,10029,10021
2016-01-13 16:11:30,2016-01-13 16:21:07,1.38,8.0,10003,10017
2016-01-31 13:22:54,2016-01-31 13:37:38,1.8,11.0,10110,10153
2016-01-20 22:34:23,2016-01-20 22:38:39,0.9,5.0,11102,11106
2016-01-08 10:31:14,2016-01-08 10:38:34,2.3,9.0,10065,11106
2016-01-11 16:30:20,2016-01-11 16:53:14,2.45,15.5,10019,10021
2016-01-16 17:43:31,2016-01-16 17:54:19,1.9,9.5,10153,10162
2016-01-29 21:34:08,2016-01-29 22:01:55,3.7,19.0,10028,10011
2016-01-26 22:18:34,2016-01-26 22:21:42,0.54,4.0,10021,10021
2016-01-21 07:23:06,2016-01-21 07:27:50,1.07,5.5,10065,10152
2016-01-14 09:29:54,2016-01-14 09:33:24,0.3,4.0,10167,10154
2016-01-01 02:54:47,2016-01-01 03:14:32,3.95,17.0,10019,10044
2016-01-04 19:53:50,2016-01-04 19:57:10,0.91,5.0,11101,11104
2016-01-29 18:01:44,2016-01-29 18:19:54,3.29,14.0,10162,10027
2016-01-06 18:52:00,2016-01-06 19:09:24,3.68,14.5,10069,10003
2016-01-12 19:11:51,2016-01-12 19:22:14,2.39,10.0,10019,10025
2016-01-06 20:42:44,2016-01-06 20:52:10,1.78,8.5,10110,10065
2016-01-31 21:59:16,2016-01-31 22:04:26,1.0,6.0,10199,10110
2016-01-09 12:46:18,2016-01-09 12:56:30,2.6,10.5,11371,11103
2016-01-04 09:57:57,2016-01-04 10:04:31,0.9,6.0,10119,10199
2016-01-20 11:20:31,2016-01-20 11:34:44,1.3,10.0,10001,10003
2016-01-08 01:45:24,2016-01-08 02:14:16,12.56,37.5,10017,11219
2016-01-12 09:17:11,2016-01-12 09:25:16,1.2,7.5,10044,10154
2016-01-15 23:17:02,2016-01-15 23:40:33,10.7,32.0,11371,10023
2016-01-31 20:07:46,2016-01-31 20:12:49,1.15,6.0,10110,10016
2016-01-02 17:49:05,2016-01-02 18:05:42,2.1,11.5,10009,10014
2016-01-16 23:55:15,2016-01-17 00:04:58,1.23,7.5,10016,10199
2016-01-02 21:48:14,2016-01-02 22:05:02,3.11,13.5,10110,10028
2016-01-10 20:01:54,2016-01-10 20:57:57,18.2,52.0,11422,10018
2016-01-08 21:21:29,2016-01-08 21:29:23,2.26,8.5,10018,10023
2016-01-18 10:28:41,2016-01-18 10:36:04,0.6,6.0,10028,10028
2016-01-20 11:53:18,2016-01-20 12:21:56,3.0,18.5,10001,10028
2016-01-15 13:42:10,2016-01-15 13:59:42,3.03,13.5,10162,10022
2016-01-31 01:16:06,2016-01-31 01:33:52,3.7,14.5,10153,10012
2016-01-14 23:39:08,2016-01-14 23:56:41,6.0,19.5,10014,11231
2016-01-08 22:00:22,2016-01-08 22:08:50,1.56,8.0,10021,10023
2016-01-30 16:10:08,2016-01-30 16:27:01,3.75,14.5,10171,10002
2016-01-11 07:42:24,2016-01-11 07:55:21,2.3,11.0,10278,10016
2016-01-05 10:41:03,2016-01-05 10:46:17,0.74,5.0,10011,10001
2016-01-20 22:06:12,2016-01-20 22:19:07,3.0,12.0,10019,10028
2016-01-18 12:11:02,2016-01-18 12:16:22,1.33,6.5,10017,10021
2016-01-26 20:49:57,2016-01-26 21:10:18,2.4,13.5,10119,10065
2016-01-13 23:45:18,2016-01-13 23:58:26,3.34,13.0,10110,10029
2016-01-08 22:57:28,2016-01-08 23:14:00,2.19,12.0,10013,10001
2016-01-04 19:04:21,2016-01-04 19:10:21,1.34,6.5,10020,10001
2016-01-27 15:11:27,2016-01-27 15:30:02,2.0,12.5,10167,10003
2016-01-10 05:43:07,2016-01-10 05:58:04,5.1,17.0,10044,10014
2016-01-22 11:17:30,2016-01-22 11:39:02,2.88,15.0,10167,10009
2016-01-05 20:43:57,2016-01-05 20:51:20,1.3,7.5,10044,10044
2016-01-06 08:26:11,2016-01-06 08:48:51,4.1,18.0,10020,10013
2016-01-19 10:22:45,2016-01-19 10:27:15,0.6,5.0,10028,10028
2016-01-16 19:26:17,2016-01-16 19:53:19,6.43,23.0,10271,11213
2016-01-04 18:13:55,2016-01-04 18:28:36,2.43,11.5,10001,10013
2016-01-20 21:50:41,2016-01-20 22:03:07,2.29,11.0,10021,10019
2016-01-11 16:16:18,2016-01-11 16:19:38,0.7,4.5,10012,10003
2016-01-14 18:07:11,2016-01-14 18:23:40,2.83,13.5,10012,11211
2016-01-20 08:01:39,2016-01-20 08:03:57,0.3,3.5,10018,10112
2016-01-13 19:58:41,2016-01-13 20:08:06,2.02,9.0,10023,10199
2016-01-17 10:47:08,2016-01-17 10:58:23,4.7,15.0,10029,11102
2016-01-17 18:31:14,2016-01-17 18:49:27,2.3,13.0,10003,10119
2016-01-14 11:56:56,2016-01-14 12:24:00,5.3,22.5,10103,10007
2016-01-13 05:53:51,2016-01-13 06:04:20,1.75,8.5,10021,10020
2016-01-18 19:53:37,2016-01-18 20:33:50,20.1,52.0,11422,10025
2016-01-11 08:20:45,2016-01-11 08:45:54,5.11,20.0,10012,10028
2016-01-17 13:55:35,2016-01-17 14:21:36,15.8,52.0,11436,10021
2016-01-08 10:40:45,2016-01-08 10:50:15,1.45,8.0,10154,10016
2016-01-26 07:17:37,2016-01-26 07:35:19,2.4,12.5,10028,10167
2016-01-02 23:44:44,2016-01-02 23:48:11,0.8,4.5,10017,10016
2016-01-16 20:58:04,2016-01-16 21:03:03,1.36,6.5,10028,10065
2016-01-01 04:58:48,2016-01-01 05:07:49,3.2,11.5,10162,10167
2016-01-17 08:52:23,2016-01-17 09:11:54,15.98,52.0,10009,11436
2016-01-13 12:18:59,2016-01-13 12:29:49,1.2,8.5,10014,10012
2016-01-03 20:13:16,2016-01-03 20:36:52,4.7,19.0,10003,11238
2016-01-22 20:45:25,2016-01-22 21:00:17,1.45,10.0,10012,10001
2016-01-09 12:56:33,2016-01-09 13:01:50,0.73,5.5,10153,10023
2016-01-31 01:24:38,2016-01-31 01:44:22,4.5,16.5,10011,10028
2016-01-09 18:05:00,2016-01-09 18:12:08,1.2,7.0,10103,10119
2016-01-01 12:48:44,2016-01-01 13:15:57,18.1,66.0,10011,7114
2016-01-31 01:05:06,2016-01-31 01:19:26,5.25,60.0,10017,7030
2016-01-06 12:44:53,2016-01-06 12:57:43,1.4,9.5,10020,10065
2016-01-22 15:40:26,2016-01-22 16:47:17,18.02,52.0,10065,11422
2016-01-14 06:55:00,2016-01-14 07:06:51,3.1,11.5,10023,10014
2016-01-08 13:10:34,2016-01-08 13:33:02,5.8,21.0,10012,10065
2016-01-21 22:12:23,2016-01-21 22:21:30,2.2,9.0,10011,10018
2016-01-31 00:07:03,2016-01-31 00:23:26,2.75,12.5,10001,10013
2016-01-25 12:47:01,2016-01-25 13:02:07,0.7,10.0,10009,10011
2016-01-02 10:25:15,2016-01-02 10:30:15,1.1,6.0,10021,10153
2016-01-09 21:31:55,2016-01-09 21:47:04,1.1,10.5,10003,10002
2016-01-08 07:35:48,2016-01-08 07:48:44,1.9,10.5,10021,10162
2016-01-28 18:08:44,2016-01-28 18:18:40,1.35,8.0,10001,10012
2016-01-29 23:30:34,2016-01-29 23:41:22,2.0,9.5,10013,10014
2016-01-24 17:47:49,2016-01-24 17:57:56,1.6,8.5,10019,10021
2016-01-30 19:31:09,2016-01-30 19:59:28,4.5,20.0,10007,10018
2016-01-03 23:43:04,2016-01-04 00:10:14,19.9,52.0,11422,11211
2016-01-05 21:40:24,2016-01-05 21:54:47,2.96,12.5,10001,10021
2016-01-29 18:55:34,2016-01-29 19:02:50,1.0,6.5,10271,10278
2016-01-25 21:12:07,2016-01-25 21:54:42,17.5,52.0,11422,10003
2016-01-10 01:43:40,2016-01-10 01:47:53,0.53,5.0,10021,10021
2016-01-21 11:22:17,2016-01-21 11:48:28,7.04,26.0,10154,10282
2016-01-16 22:14:44,2016-01-16 22:24:42,1.45,8.5,10007,10003
2016-01-25 21:27:27,2016-01-25 21:34:15,0.9,6.0,10271,10006
2016-01-19 08:57:45,2016-01-19 09:25:13,2.7,18.0,10044,10110
2016-01-10 08:28:43,2016-01-10 08:32:22,1.16,5.5,10154,10044
2016-01-07 20:09:57,2016-01-07 20:17:52,1.55,7.5,10154,10023
2016-01-01 14:29:45,2016-01-01 14:36:47,1.6,7.5,10017,10065
2016-01-27 07:31:54,2016-01-27 07:37:27,0.5,5.5,10029,10029
2016-01-15 11:13:47,2016-01-15 11:21:38,1.3,7.5,10007,10013
2016-01-11 14:07:23,2016-01-11 14:10:35,0.89,4.5,10023,10025
2016-01-03 01:42:21,2016-01-03 01:48:23,0.9,6.0,10002,10012
2016-01-11 09:29:49,2016-01-11 09:51:00,0.89,13.0,10019,10103
2016-01-13 15:05:46,2016-01-13 15:37:05,6.65,26.0,11422,11424
2016-01-28 18:05:05,2016-01-28 18:21:06,2.3,12.0,10009,10022
2016-01-17 18:28:14,2016-01-17 18:45:53,2.56,13.5,10023,10065
2016-01-27 18:27:20,2016-01-27 18:48:05,1.7,13.5,10021,10023
2016-01-15 09:57:49,2016-01-15 10:14:48,4.26,16.5,10162,10014
2016-01-08 19:57:47,2016-01-08 20:00:32,0.8,4.5,10023,10025
2016-01-13 14:39:56,2016-01-13 15:02:11,2.0,14.5,10167,10028
2016-01-24 18:29:44,2016-01-24 18:35:19,0.7,5.5,10112,10153
2016-01-05 03:38:42,2016-01-05 03:42:58,1.1,5.5,10012,10003
2016-01-19 13:17:26,2016-01-19 14:15:07,17.47,52.0,10199,11422
2016-01-25 13:19:31,2016-01-25 13:39:35,1.66,13.0,10111,10001
2016-01-19 09:48:39,2016-01-19 09:59:50,2.1,10.0,10023,10020
2016-01-12 20:24:04,2016-01-12 20:30:29,1.2,6.5,10014,10003
2016-01-13 15:24:42,2016-01-13 15:32:50,0.7,6.5,10001,10016
2016-01-25 19:46:21,2016-01-25 19:52:34,1.0,6.0,10003,10016
2016-01-09 18:07:38,2016-01-09 18:12:10,0.6,5.0,10018,10199
2016-01-29 10:27:31,2016-01-29 10:40:03,2.13,10.5,10028,10103
2016-01-18 10:22:04,2016-01-18 10:37:21,2.88,13.0,10018,10014
2016-01-05 06:15:56,2016-01-05 06:22:16,0.7,6.0,10011,10014
2016-01-22 10:25:45,2016-01-22 10:31:52,0.9,6.0,10009,10003
2016-01-16 16:45:35,2016-01-16 16:50:30,0.9,5.5,10021,10028
2016-01-28 01:09:36,2016-01-28 01:20:23,2.7,10.5,10002,10017
2016-01-26 18:14:17,2016-01-26 18:23:54,1.6,8.5,10199,10011
2016-01-18 18:35:34,2016-01-18 18:55:21,3.73,15.5,10278,10153
2016-01-29 23:54:24,2016-01-30 00:06:52,0.9,9.0,10103,10065
2016-01-18 19:47:39,2016-01-18 20:02:51,2.06,12.0,10009,10011
2016-01-06 08:29:02,2016-01-06 08:40:33,0.75,8.5,10110,10017
2016-01-29 22:36:59,2016-01-29 22:44:58,0.8,6.5,10011,10003
2016-01-16 18:01:22,2016-01-16 18:10:27,1.36,8.0,10009,10017
2016-01-30 03:41:18,2016-01-30 03:53:54,5.77,18.0,10028,10032
2016-01-13 17:51:36,2016-01-13 18:09:07,4.2,15.5,10065,11105
2016-01-17 16:16:02,2016-01-17 16:28:20,1.65,9.5,10012,10001
2016-01-09 23:19:06,2016-01-09 23:25:14,1.35,7.0,10005,10002
2016-01-28 14:02:41,2016-01-28 14:26:27,2.2,15.0,10199,10153
2016-01-19 07:22:37,2016-01-19 07:43:48,4.3,17.5,10005,10001
2016-01-20 20:09:34,2016-01-20 20:23:05,3.55,13.0,10007,11205
2016-01-28 03:51:28,2016-01-28 03:54:50,0.34,4.0,11201,11201
2016-01-30 00:02:20,2016-01-30 00:17:38,1.7,11.0,10013,10002
2016-01-20 07:57:00,2016-01-20 08:02:25,1.0,6.0,10199,10011
2016-01-26 20:34:20,2016-01-26 20:39:10,0.72,5.0,10167,10022
2016-01-07 08:31:42,2016-01-07 08:39:43,1.72,8.0,10271,10012
2016-01-14 10:58:44,2016-01-14 11:34:12,12.66,40.5,11371,10001
2016-01-08 11:05:56,2016-01-08 11:17:31,1.0,8.5,10028,10065
2016-01-01 12:14:11,2016-01-01 12:19:01,0.6,5.0,10012,10012
2016-01-12 15:13:49,2016-01-12 15:43:31,9.3,30.5,11371,10199
2016-01-20 18:12:45,2016-01-20 18:18:41,0.7,6.0,10199,10011
2016-01-11 08:27:40,2016-01-11 08:42:06,1.7,10.5,10021,10171
2016-01-01 23:23:13,2016-01-01 23:43:13,10.9,30.5,10002,10032
2016-01-25 14:08:04,2016-01-25 14:12:24,0.0,4.5,11106,11106
2016-01-21 01:45:35,2016-01-21 02:11:18,4.62,20.0,10167,10009
2016-01-28 08:09:34,2016-01-28 08:19:48,0.7,7.5,10028,10028
